,Stromverbrauch [W],Raumwämebedarf [W],WKA-Leistung [W],PV [W],BHKW Strom [W],Wärmepumpe Strom [W],Wärmepumpe Wärme [W],BHKW Wärme [W],Gaskessel [W],Gasverbrauch [W],Stromproduktion,p_diff,SOC,P_gs,P_gf
2022-11-15 17:00:00,249985.5,582590.75,6292.5,0.0,101000.0,0.0,0.0,139986.0,442604.75,804283.0555555555,107292.5,-142693.0,0.000559707018302488,142693.0,0.0
2022-11-15 18:00:00,212061.75,578999.75,8207.5,0.0,101000.0,0.0,0.0,139986.0,439013.75,800293.0555555555,109207.5,-102854.25,0.000559707018302488,102854.25,0.0
2022-11-15 19:00:00,180477.25,569124.5,9267.5,0.0,101000.0,0.0,0.0,139986.0,429138.5,789320.5555555555,110267.5,-70209.75,0.000559707018302488,70209.75,0.0
2022-11-15 20:00:00,158937.75,578102.0,11965.0,0.0,101000.0,0.0,0.0,139986.0,438116.0,799295.5555555555,112965.0,-45972.75,0.000559707018302488,45972.75,0.0
2022-11-15 21:00:00,153561.0,578102.0,12200.0,0.0,101000.0,0.0,0.0,139986.0,438116.0,799295.5555555555,113200.0,-40361.0,0.000559707018302488,40361.0,0.0
2022-11-15 22:00:00,153014.5,593363.75,8705.0,0.0,101000.0,0.0,0.0,139986.0,453377.75,816253.0555555555,109705.0,-43309.5,0.000559707018302488,43309.5,0.0
2022-11-15 23:00:00,151482.0,596954.75,5592.5,0.0,101000.0,0.0,0.0,139986.0,456968.75,820243.0555555555,106592.5,-44889.5,0.000559707018302488,44889.5,0.0
2022-11-16 00:00:00,150821.5,607727.75,4525.0,0.0,101000.0,0.0,0.0,139986.0,467741.75,832213.0555555555,105525.0,-45296.5,0.000559707018302488,45296.5,0.0
2022-11-16 01:00:00,144656.75,609523.25,7335.0,0.0,101000.0,0.0,0.0,139986.0,469537.25,834208.0555555555,108335.0,-36321.75,0.000559707018302488,36321.75,0.0
2022-11-16 02:00:00,147382.75,605034.5,11625.0,0.0,101000.0,0.0,0.0,139986.0,465048.5,829220.5555555555,112625.0,-34757.75,0.000559707018302488,34757.75,0.0
2022-11-16 03:00:00,144600.75,608625.5,11002.5,0.0,101000.0,0.0,0.0,139986.0,468639.5,833210.5555555555,112002.5,-32598.25,0.000559707018302488,32598.25,0.0
2022-11-16 04:00:00,151841.75,599648.0,14675.0,0.0,101000.0,0.0,0.0,139986.0,459662.0,823235.5555555555,115675.0,-36166.75,0.000559707018302488,36166.75,0.0
2022-11-16 05:00:00,180889.5,592466.0,15550.0,0.0,101000.0,0.0,0.0,139986.0,452480.0,815255.5555555555,116550.0,-64339.5,0.000559707018302488,64339.5,0.0
2022-11-16 06:00:00,184564.75,580795.25,14825.0,0.0,101000.0,0.0,0.0,139986.0,440809.25,802288.0555555555,115825.0,-68739.75,0.000559707018302488,68739.75,0.0
2022-11-16 07:00:00,211699.25,573613.25,13275.0,0.0,101000.0,0.0,0.0,139986.0,433627.25,794308.0555555555,114275.0,-97424.25,0.000559707018302488,97424.25,0.0
2022-11-16 08:00:00,247431.0,562840.25,14252.5,0.0,101000.0,0.0,0.0,139986.0,422854.25,782338.0555555555,115252.5,-132178.5,0.000559707018302488,132178.5,0.0
2022-11-16 09:00:00,277388.25,563738.0,8202.5,8661.767028615039,101000.0,0.0,0.0,139986.0,423752.0,783335.5555555555,117864.26702861504,-159523.98297138498,0.000559707018302488,159523.98297138498,0.0
2022-11-16 10:00:00,299226.75,560147.0,5827.5,33055.771059138126,101000.0,0.0,0.0,139986.0,420161.0,779345.5555555555,139883.27105913812,-159343.47894086188,0.000559707018302488,159343.47894086188,0.0
2022-11-16 11:00:00,308932.25,555658.25,5282.5,32027.785297479724,101000.0,0.0,0.0,139986.0,415672.25,774358.0555555555,138310.2852974797,-170621.9647025203,0.000559707018302488,170621.9647025203,0.0
2022-11-16 12:00:00,284453.5,550271.75,3697.5,17333.303481732597,101000.0,0.0,0.0,139986.0,410285.75,768373.0555555555,122030.8034817326,-162422.6965182674,0.000559707018302488,162422.6965182674,0.0
2022-11-16 13:00:00,273880.5,549374.0,2265.0,17836.381730658053,101000.0,0.0,0.0,139986.0,409388.0,767375.5555555555,121101.38173065806,-152779.11826934194,0.000559707018302488,152779.11826934194,0.0
2022-11-16 14:00:00,279964.0,553862.75,2202.5,12099.40917976005,101000.0,0.0,0.0,139986.0,413876.75,772363.0555555555,115301.90917976006,-164662.09082023994,0.000559707018302488,164662.09082023994,0.0
2022-11-16 15:00:00,272490.0,560147.0,3457.5,5167.671029633026,101000.0,0.0,0.0,139986.0,420161.0,779345.5555555555,109625.17102963303,-162864.82897036697,0.000559707018302488,162864.82897036697,0.0
2022-11-16 16:00:00,271079.5,570022.25,10535.0,0.0,101000.0,0.0,0.0,139986.0,430036.25,790318.0555555555,111535.0,-159544.5,0.000559707018302488,159544.5,0.0
2022-11-16 17:00:00,237954.5,574511.0,15917.5,0.0,101000.0,0.0,0.0,139986.0,434525.0,795305.5555555555,116917.5,-121037.0,0.000559707018302488,121037.0,0.0
2022-11-16 18:00:00,211023.25,574511.0,14970.0,0.0,101000.0,0.0,0.0,139986.0,434525.0,795305.5555555555,115970.0,-95053.25,0.000559707018302488,95053.25,0.0
2022-11-16 19:00:00,179453.5,574511.0,21125.0,0.0,101000.0,0.0,0.0,139986.0,434525.0,795305.5555555555,122125.0,-57328.5,0.000559707018302488,57328.5,0.0
2022-11-16 20:00:00,161961.25,574511.0,19050.0,0.0,101000.0,0.0,0.0,139986.0,434525.0,795305.5555555555,120050.0,-41911.25,0.000559707018302488,41911.25,0.0
2022-11-16 21:00:00,160299.75,571817.75,29700.0,0.0,101000.0,0.0,0.0,139986.0,431831.75,792313.0555555555,130700.0,-29599.75,0.000559707018302488,29599.75,0.0
2022-11-16 22:00:00,154838.0,577204.25,44150.0,0.0,101000.0,0.0,0.0,139986.0,437218.25,798298.0555555555,145150.0,-9688.0,0.000559707018302488,9908.25,220.25
2022-11-16 23:00:00,151302.75,574511.0,50550.0,0.0,101000.0,0.0,0.0,139986.0,434525.0,795305.5555555555,151550.0,247.25,0.014473663003064992,3157.0,0.0
2022-11-17 00:00:00,150792.75,571817.75,38150.0,0.0,101000.0,0.0,0.0,139986.0,431831.75,792313.0555555555,139150.0,-11642.75,-0.0030428292938527285,9437.892447935628,33.5
2022-11-17 01:00:00,150802.0,578102.0,60650.0,0.0,101000.0,0.0,0.0,139986.0,438116.0,799295.5555555555,161650.0,10848.0,0.05600582592144927,0.0,0.0
2022-11-17 02:00:00,151143.5,584386.25,57725.0,0.0,101000.0,0.0,0.0,139986.0,444400.25,806278.0555555555,158725.0,7581.5,0.11896281057941693,0.0,0.0
2022-11-17 03:00:00,149627.75,581693.0,65350.0,0.0,101000.0,0.0,0.0,139986.0,441707.0,803285.5555555555,166350.0,16722.25,0.22891787844020245,0.0,0.0
2022-11-17 04:00:00,155035.0,581693.0,64450.0,0.0,101000.0,0.0,0.0,139986.0,441707.0,803285.5555555555,165450.0,10415.0,0.3705296945490364,0.0,347.5
2022-11-17 05:00:00,177552.0,586181.75,57925.0,0.0,101000.0,0.0,0.0,139986.0,446195.75,808273.0555555555,158925.0,-18627.0,0.2142093224050156,0.0,0.0
2022-11-17 06:00:00,187304.5,591568.25,70675.0,0.0,101000.0,0.0,0.0,139986.0,451582.25,814258.0555555555,171675.0,-15629.5,0.02727398831524222,1534.075156916871,0.0
2022-11-17 07:00:00,213020.5,592466.0,69325.0,0.0,101000.0,0.0,0.0,139986.0,452480.0,815255.5555555555,170325.0,-42695.5,-0.0032203600895634554,42695.5,0.0
2022-11-17 08:00:00,249384.0,592466.0,82300.0,723.556232140735,101000.0,0.0,0.0,139986.0,452480.0,815255.5555555555,184023.55623214075,-65360.443767859266,-0.0032203600895634554,65360.443767859266,0.0
2022-11-17 09:00:00,265227.75,591568.25,67075.0,7756.907584071104,101000.0,0.0,0.0,139986.0,451582.25,814258.0555555555,175831.9075840711,-89395.84241592888,-0.0032203600895634554,89395.84241592888,0.0
2022-11-17 10:00:00,285093.25,585284.0,69875.0,19218.73066319156,101000.0,0.0,0.0,139986.0,445298.0,807275.5555555555,190093.73066319156,-94999.51933680844,-0.0032203600895634554,94999.51933680844,0.0
2022-11-17 11:00:00,285014.5,572715.5,66925.0,27334.693952262613,101000.0,0.0,0.0,139986.0,432729.5,793310.5555555555,195259.6939522626,-89754.8060477374,-0.0032203600895634554,89754.8060477374,0.0
2022-11-17 12:00:00,266497.5,558351.5,64875.0,41559.72333191004,101000.0,0.0,0.0,139986.0,418365.5,777350.5555555555,207434.72333191003,-59062.77666808996,-0.0032203600895634554,59062.77666808996,0.0
2022-11-17 13:00:00,260481.5,543987.5,54700.0,44191.00612792751,101000.0,0.0,0.0,139986.0,404001.5,761390.5555555555,199891.0061279275,-60590.49387207249,-0.0032203600895634554,60590.49387207249,0.0
2022-11-17 14:00:00,263496.0,533214.5,56000.0,44582.14101461723,101000.0,0.0,0.0,139986.0,393228.5,749420.5555555555,201582.14101461723,-61913.85898538277,-0.0032203600895634554,61913.85898538277,0.0
2022-11-17 15:00:00,229224.5,543089.75,44850.0,18638.03217995942,101000.0,0.0,0.0,139986.0,403103.75,760393.0555555555,164488.0321799594,-64736.467820040576,-0.0032203600895634554,64736.467820040576,0.0
2022-11-17 16:00:00,205446.0,550271.75,47125.0,0.0,101000.0,0.0,0.0,139986.0,410285.75,768373.0555555555,148125.0,-57321.0,-0.0032203600895634554,57321.0,0.0
2022-11-17 17:00:00,196920.5,562840.25,44575.0,0.0,101000.0,0.0,0.0,139986.0,422854.25,782338.0555555555,145575.0,-51345.5,-0.0032203600895634554,51345.5,0.0
2022-11-17 18:00:00,178678.75,584386.25,37150.0,0.0,101000.0,0.0,0.0,139986.0,444400.25,806278.0555555555,138150.0,-40528.75,-0.0032203600895634554,40528.75,0.0
2022-11-17 19:00:00,166633.25,579897.5,34625.0,0.0,101000.0,0.0,0.0,139986.0,439911.5,801290.5555555555,135625.0,-31008.25,-0.0032203600895634554,31008.25,0.0
2022-11-17 20:00:00,167601.0,587977.25,32950.0,0.0,101000.0,0.0,0.0,139986.0,447991.25,810268.0555555555,133950.0,-33651.0,-0.0032203600895634554,33651.0,0.0
2022-11-17 21:00:00,151166.25,589772.75,33425.0,0.0,101000.0,0.0,0.0,139986.0,449786.75,812263.0555555555,134425.0,-16741.25,-0.0032203600895634554,16741.25,0.0
2022-11-17 22:00:00,149368.75,573613.25,29800.0,0.0,101000.0,0.0,0.0,139986.0,433627.25,794308.0555555555,130800.0,-18568.75,-0.0032203600895634554,18568.75,0.0
2022-11-17 23:00:00,148073.5,568226.75,24750.0,0.0,101000.0,0.0,0.0,139986.0,428240.75,788323.0555555555,125750.0,-22323.5,-0.0032203600895634554,22323.5,0.0
2022-11-18 00:00:00,144687.0,577204.25,22625.0,0.0,101000.0,0.0,0.0,139986.0,437218.25,798298.0555555555,123625.0,-21062.0,-0.0032203600895634554,21062.0,0.0
2022-11-18 01:00:00,146521.25,581693.0,25150.0,0.0,101000.0,0.0,0.0,139986.0,441707.0,803285.5555555555,126150.0,-20371.25,-0.0032203600895634554,20371.25,0.0
2022-11-18 02:00:00,144848.5,581693.0,21525.0,0.0,101000.0,0.0,0.0,139986.0,441707.0,803285.5555555555,122525.0,-22323.5,-0.0032203600895634554,22323.5,0.0
2022-11-18 03:00:00,146662.5,580795.25,24300.0,0.0,101000.0,0.0,0.0,139986.0,440809.25,802288.0555555555,125300.0,-21362.5,-0.0032203600895634554,21362.5,0.0
2022-11-18 04:00:00,146473.75,575408.75,17825.0,0.0,101000.0,0.0,0.0,139986.0,435422.75,796303.0555555555,118825.0,-27648.75,-0.0032203600895634554,27648.75,0.0
2022-11-18 05:00:00,146341.0,574511.0,20175.0,0.0,101000.0,0.0,0.0,139986.0,434525.0,795305.5555555555,121175.0,-25166.0,-0.0032203600895634554,25166.0,0.0
2022-11-18 06:00:00,150782.0,578102.0,19000.0,0.0,101000.0,0.0,0.0,139986.0,438116.0,799295.5555555555,120000.0,-30782.0,-0.0032203600895634554,30782.0,0.0
2022-11-18 07:00:00,153211.5,580795.25,17800.0,0.0,101000.0,0.0,0.0,139986.0,440809.25,802288.0555555555,118800.0,-34411.5,-0.0032203600895634554,34411.5,0.0
2022-11-18 08:00:00,150669.25,569124.5,12775.0,4428.353161082461,101000.0,0.0,0.0,139986.0,429138.5,789320.5555555555,118203.35316108246,-32465.89683891754,-0.0032203600895634554,32465.89683891754,0.0
2022-11-18 09:00:00,152541.0,557453.75,17600.0,29512.212419763047,101000.0,0.0,0.0,139986.0,417467.75,776353.0555555555,148112.21241976303,-4428.787580236953,0.005805718720441317,8886.42985875508,0.0
2022-11-18 10:00:00,154213.5,559249.25,38950.0,39185.16075717071,101000.0,0.0,0.0,139986.0,419263.25,778348.0555555555,179135.1607571707,24921.660757170714,0.18372235822379546,0.0,0.0
2022-11-18 11:00:00,158271.25,549374.0,25025.0,32392.166585402152,101000.0,0.0,0.0,139986.0,409388.0,767375.5555555555,158417.16658540216,145.91658540214848,0.26050929537227685,0.0,131.14465398535685
2022-11-18 12:00:00,155350.75,538601.0,32525.0,25380.23434028183,101000.0,0.0,0.0,139986.0,398615.0,755405.5555555555,158905.23434028184,3554.484340281837,0.23662140830114742,0.0,291.2077895556358
2022-11-18 13:00:00,152302.75,532316.75,25575.0,19294.384895252188,101000.0,0.0,0.0,139986.0,392330.75,748423.0555555555,145869.38489525218,-6433.365104747827,0.21785879835340663,0.0,135.28151181980502
2022-11-18 14:00:00,151378.25,532316.75,26225.0,12717.81724762594,101000.0,0.0,0.0,139986.0,392330.75,748423.0555555555,139942.81724762596,-11435.43275237405,0.07604513044216966,0.0,0.0
2022-11-18 15:00:00,146831.5,538601.0,28100.0,5199.109173420469,101000.0,0.0,0.0,139986.0,398615.0,755405.5555555555,134299.10917342047,-12532.390826579529,0.003060879489899794,9099.597611989153,0.0
2022-11-18 16:00:00,153482.25,547578.5,35500.0,0.0,101000.0,0.0,0.0,139986.0,407592.5,765380.5555555555,136500.0,-16982.25,-0.003254816210816025,16982.25,0.0
2022-11-18 17:00:00,156047.0,543987.5,40225.0,0.0,101000.0,0.0,0.0,139986.0,404001.5,761390.5555555555,141225.0,-14822.0,-0.003254816210816025,14822.0,0.0
2022-11-18 18:00:00,155119.5,552965.0,28825.0,0.0,101000.0,0.0,0.0,139986.0,412979.0,771365.5555555555,129825.0,-25294.5,-0.003254816210816025,25294.5,0.0
2022-11-18 19:00:00,159053.25,563738.0,33225.0,0.0,101000.0,0.0,0.0,139986.0,423752.0,783335.5555555555,134225.0,-24828.25,-0.003254816210816025,24828.25,0.0
2022-11-18 20:00:00,155125.0,576306.5,38950.0,0.0,101000.0,0.0,0.0,139986.0,436320.5,797300.5555555555,139950.0,-15175.0,-0.003254816210816025,15175.0,0.0
2022-11-18 21:00:00,151607.5,583488.5,21350.0,0.0,101000.0,0.0,0.0,139986.0,443502.5,805280.5555555555,122350.0,-29257.5,-0.003254816210816025,29257.5,0.0
2022-11-18 22:00:00,151907.25,579897.5,23800.0,0.0,101000.0,0.0,0.0,139986.0,439911.5,801290.5555555555,124800.0,-27107.25,-0.003254816210816025,27107.25,0.0
2022-11-18 23:00:00,150842.0,594261.5,21025.0,0.0,101000.0,0.0,0.0,139986.0,454275.5,817250.5555555555,122025.0,-28817.0,-0.003254816210816025,28817.0,0.0
2022-11-19 00:00:00,147643.0,624785.0,26025.0,0.0,101000.0,0.0,0.0,139986.0,484799.0,851165.5555555555,127025.0,-20618.0,-0.003254816210816025,20618.0,0.0
2022-11-19 01:00:00,143350.75,639149.0,21450.0,0.0,101000.0,0.0,0.0,139986.0,499163.0,867125.5555555555,122450.0,-20900.75,-0.003254816210816025,20900.75,0.0
2022-11-19 02:00:00,143679.5,645433.25,16650.0,0.0,101000.0,0.0,0.0,139986.0,505447.25,874108.0555555555,117650.0,-26029.5,-0.003254816210816025,26029.5,0.0
2022-11-19 03:00:00,143260.0,641842.25,9032.5,0.0,101000.0,0.0,0.0,139986.0,501856.25,870118.0555555555,110032.5,-33227.5,-0.003254816210816025,33227.5,0.0
2022-11-19 04:00:00,143202.5,632864.75,5810.0,0.0,101000.0,0.0,0.0,139986.0,492878.75,860143.0555555555,106810.0,-36392.5,-0.003254816210816025,36392.5,0.0
2022-11-19 05:00:00,147176.0,635558.0,5170.0,0.0,101000.0,0.0,0.0,139986.0,495572.0,863135.5555555555,106170.0,-41006.0,-0.003254816210816025,41006.0,0.0
2022-11-19 06:00:00,148236.0,654410.75,6122.5,0.0,101000.0,0.0,0.0,139986.0,514424.75,884083.0555555555,107122.5,-41113.5,-0.003254816210816025,41113.5,0.0
2022-11-19 07:00:00,145444.75,663388.25,3662.5,0.0,101000.0,0.0,0.0,139986.0,523402.25,894058.0555555555,104662.5,-40782.25,-0.003254816210816025,40782.25,0.0
2022-11-19 08:00:00,142784.5,660695.0,1830.75,0.0,101000.0,0.0,0.0,139986.0,520709.0,891065.5555555555,102830.75,-39953.75,-0.003254816210816025,39953.75,0.0
2022-11-19 09:00:00,141216.75,657104.0,4232.5,3853.3251818216686,101000.0,0.0,0.0,139986.0,517118.0,887075.5555555555,109085.82518182167,-32130.92481817833,-0.003254816210816025,32130.92481817833,0.0
2022-11-19 10:00:00,141579.25,660695.0,1509.25,7806.192340334393,101000.0,0.0,0.0,139986.0,520709.0,891065.5555555555,110315.44234033438,-31263.80765966561,-0.003254816210816025,31263.80765966561,0.0
2022-11-19 11:00:00,143432.75,656206.25,1955.0,11043.473870254229,101000.0,0.0,0.0,139986.0,516220.25,886078.0555555555,113998.47387025422,-29434.276129745773,-0.003254816210816025,29434.276129745773,0.0
2022-11-19 12:00:00,141234.25,647228.75,316.5,52403.0637199895,101000.0,0.0,0.0,139986.0,507242.75,876103.0555555555,153719.5637199895,12485.313719989492,0.07595293347336524,4456.7494286278525,0.0
2022-11-19 13:00:00,138240.75,647228.75,139.33333333333334,93582.39912971613,101000.0,0.0,0.0,139986.0,507242.75,876103.0555555555,195371.2902915631,58020.62362489643,0.38547929944752835,0.0,1285.1054377481826
2022-11-19 14:00:00,137064.75,655308.5,107.0,63003.65375518253,101000.0,0.0,0.0,139986.0,515322.5,885080.5555555555,161073.12480276023,23150.791469426884,0.616978477275741,0.0,0.0
2022-11-19 15:00:00,142003.0,678650.0,0.0,35490.57148838554,101000.0,0.0,0.0,139986.0,538664.0,911015.5555555555,136490.57148838555,-5512.42851161446,0.717077070374858,0.0,0.0
2022-11-19 16:00:00,140143.5,723537.5,0.0,0.0,101000.0,0.0,0.0,139986.0,583551.5,960890.5555555555,101000.0,-39143.5,0.3508404815412378,0.0,0.0
2022-11-19 17:00:00,140277.5,759447.5,0.0,0.0,101000.0,0.0,0.0,139986.0,619461.5,1000790.5555555555,101000.0,-39184.0,0.02076060199541219,16919.236586178722,0.0
2022-11-19 18:00:00,141869.5,780993.5,167.66666666666666,0.0,101000.0,0.0,0.0,139986.0,641007.5,1024730.5555555555,101167.66666666667,-40831.0,0.0006972005851200993,40831.0,0.0
2022-11-19 19:00:00,147944.0,795357.5,0.0,0.0,101000.0,0.0,0.0,139986.0,655371.5,1040690.5555555555,101000.0,-47175.666666666664,0.0006972005851200993,47175.666666666664,0.0
2022-11-19 20:00:00,143575.25,809721.5,0.0,0.0,101000.0,0.0,0.0,139986.0,669735.5,1056650.5555555555,101000.0,-42575.25,0.0006972005851200993,42575.25,0.0
2022-11-19 21:00:00,143875.75,821392.25,0.0,0.0,101000.0,0.0,0.0,139986.0,681406.25,1069618.0555555555,101000.0,-42875.75,0.0006972005851200993,42875.75,0.0
2022-11-19 22:00:00,141332.5,828574.25,53.0,0.0,101000.0,0.0,0.0,139986.0,688588.25,1077598.0555555555,101053.0,-40279.5,0.0006972005851200993,40279.5,0.0
2022-11-19 23:00:00,137121.5,841142.75,990.5,0.0,101000.0,0.0,0.0,139986.0,701156.75,1091563.0555555555,101990.5,-35131.0,0.0006972005851200993,35131.0,0.0
2022-11-20 00:00:00,139626.75,841142.75,409.25,0.0,101000.0,0.0,0.0,139986.0,701156.75,1091563.0555555555,101409.25,-38217.5,0.0006972005851200993,38217.5,0.0
2022-11-20 01:00:00,142584.25,847427.0,1275.75,0.0,101000.0,0.0,0.0,139986.0,707441.0,1098545.5555555555,102275.75,-40308.5,0.0006972005851200993,40308.5,0.0
2022-11-20 02:00:00,139688.75,854609.0,1271.75,0.0,101000.0,0.0,0.0,139986.0,714623.0,1106525.5555555555,102271.75,-37417.0,0.0006972005851200993,37417.0,0.0
2022-11-20 03:00:00,139432.75,865382.0,414.5,0.0,101000.0,0.0,0.0,139986.0,725396.0,1118495.5555555555,101414.5,-38018.25,0.0006972005851200993,38018.25,0.0
2022-11-20 04:00:00,147616.75,872564.0,1738.25,0.0,101000.0,0.0,0.0,139986.0,732578.0,1126475.5555555555,102738.25,-44878.5,0.0006972005851200993,44878.5,0.0
2022-11-20 05:00:00,174385.75,878848.25,964.75,0.0,101000.0,0.0,0.0,139986.0,738862.25,1133458.0555555555,101964.75,-72421.0,0.0006972005851200993,72421.0,0.0
2022-11-20 06:00:00,185021.75,880643.75,44.0,0.0,101000.0,0.0,0.0,139986.0,740657.75,1135453.0555555555,101044.0,-83732.33333333333,0.0006972005851200993,83732.33333333333,0.0
2022-11-20 07:00:00,208473.25,885132.5,1375.0,0.0,101000.0,0.0,0.0,139986.0,745146.5,1140440.5555555555,102375.0,-112302.5,0.0006972005851200993,112302.5,0.0
2022-11-20 08:00:00,251116.75,873461.75,520.25,8775.57664806285,101000.0,0.0,0.0,139986.0,733475.75,1127473.0555555555,110295.82664806285,-140820.92335193715,0.0006972005851200993,140820.92335193715,0.0
2022-11-20 09:00:00,282111.25,842938.25,87.66666666666667,49620.578137121316,101000.0,0.0,0.0,139986.0,702952.25,1093558.0555555555,144036.26509455047,-137732.73490544953,0.0006972005851200993,137732.73490544953,0.0
2022-11-20 10:00:00,292640.75,811517.0,474.25,96097.60581769512,101000.0,0.0,0.0,139986.0,671531.0,1058645.5555555555,197571.85581769512,-95068.89418230488,0.0006972005851200993,95068.89418230488,0.0
2022-11-20 11:00:00,314313.25,794459.75,710.0,126962.80809133482,101000.0,0.0,0.0,139986.0,654473.75,1039693.0555555555,230038.6551396857,-87236.34486031432,0.0006972005851200993,87236.34486031432,0.0
2022-11-20 12:00:00,305190.75,768425.0,437.5,135290.57034459585,101000.0,0.0,0.0,139986.0,628439.0,1010765.5555555555,236640.868672689,-67933.13132731101,0.0006972005851200993,67933.13132731101,0.0
2022-11-20 13:00:00,290994.5,761243.0,1074.25,128147.86122739885,101000.0,0.0,0.0,139986.0,621257.0,1002785.5555555555,230222.11122739885,-60772.388772601145,0.0006972005851200993,60772.388772601145,0.0
2022-11-20 14:00:00,298199.0,763936.25,1049.25,117631.84554845223,101000.0,0.0,0.0,139986.0,623950.25,1005778.0555555555,219681.09554845223,-78517.90445154777,0.0006972005851200993,78517.90445154777,0.0
2022-11-20 15:00:00,283678.5,782789.0,896.25,44830.63251634573,101000.0,0.0,0.0,139986.0,642803.0,1026725.5555555555,146726.88251634574,-136951.61748365426,0.0006972005851200993,136951.61748365426,0.0
2022-11-20 16:00:00,256879.0,802539.5,532.0,0.0,101000.0,0.0,0.0,139986.0,662553.5,1048670.5555555555,101532.0,-155347.0,0.0006972005851200993,155347.0,0.0
2022-11-20 17:00:00,225420.25,814210.25,789.75,0.0,101000.0,0.0,0.0,139986.0,674224.25,1061638.0555555555,101789.75,-123630.5,0.0006972005851200993,123630.5,0.0
2022-11-20 18:00:00,202297.5,815108.0,1140.75,0.0,101000.0,0.0,0.0,139986.0,675122.0,1062635.5555555555,102140.75,-100156.75,0.0006972005851200993,100156.75,0.0
2022-11-20 19:00:00,170953.25,818699.0,2767.5,0.0,101000.0,0.0,0.0,139986.0,678713.0,1066625.5555555555,103767.5,-67185.75,0.0006972005851200993,67185.75,0.0
2022-11-20 20:00:00,156806.75,815108.0,1343.25,0.0,101000.0,0.0,0.0,139986.0,675122.0,1062635.5555555555,102343.25,-54463.5,0.0006972005851200993,54463.5,0.0
2022-11-20 21:00:00,145854.75,818699.0,859.25,0.0,101000.0,0.0,0.0,139986.0,678713.0,1066625.5555555555,101859.25,-43995.5,0.0006972005851200993,43995.5,0.0
2022-11-20 22:00:00,139801.25,823187.75,134.66666666666666,0.0,101000.0,0.0,0.0,139986.0,683201.75,1071613.0555555555,101134.66666666667,-37927.333333333336,0.0006972005851200993,37927.333333333336,0.0
2022-11-20 23:00:00,142680.0,833063.0,0.0,0.0,101000.0,0.0,0.0,139986.0,693077.0,1082585.5555555555,101000.0,-41680.0,0.0006972005851200993,41680.0,0.0
2022-11-21 00:00:00,139500.0,840245.0,0.0,0.0,101000.0,0.0,0.0,139986.0,700259.0,1090565.5555555555,101000.0,-38500.0,0.0006972005851200993,38500.0,0.0
2022-11-21 01:00:00,140949.5,847427.0,0.0,0.0,101000.0,0.0,0.0,139986.0,707441.0,1098545.5555555555,101000.0,-39949.5,0.0006972005851200993,39949.5,0.0
2022-11-21 02:00:00,139326.75,857302.25,0.0,0.0,101000.0,0.0,0.0,139986.0,717316.25,1109518.0555555555,101000.0,-38326.75,0.0006972005851200993,38326.75,0.0
2022-11-21 03:00:00,137089.0,854609.0,0.0,0.0,101000.0,0.0,0.0,139986.0,714623.0,1106525.5555555555,101000.0,-36089.0,0.0006972005851200993,36089.0,0.0
2022-11-21 04:00:00,148669.75,859097.75,0.0,0.0,101000.0,0.0,0.0,139986.0,719111.75,1111513.0555555555,101000.0,-47669.75,0.0006972005851200993,47669.75,0.0
2022-11-21 05:00:00,173962.75,868075.25,0.0,0.0,101000.0,0.0,0.0,139986.0,728089.25,1121488.0555555555,101000.0,-72962.75,0.0006972005851200993,72962.75,0.0
2022-11-21 06:00:00,185004.75,865382.0,0.0,0.0,101000.0,0.0,0.0,139986.0,725396.0,1118495.5555555555,101000.0,-84004.75,0.0006972005851200993,84004.75,0.0
2022-11-21 07:00:00,219672.75,858200.0,302.0,0.0,101000.0,0.0,0.0,139986.0,718214.0,1110515.5555555555,101302.0,-118370.75,0.0006972005851200993,118370.75,0.0
2022-11-21 08:00:00,274100.75,839347.25,761.75,0.0,101000.0,0.0,0.0,139986.0,699361.25,1089568.0555555555,101761.75,-172339.0,0.0006972005851200993,172339.0,0.0
2022-11-21 09:00:00,308848.75,824085.5,3040.0,1955.3278451362855,101000.0,0.0,0.0,139986.0,684099.5,1072610.5555555555,105995.32784513629,-202853.4221548637,0.0006972005851200993,202853.4221548637,0.0
2022-11-21 10:00:00,317563.5,807926.0,4475.0,8875.00204356315,101000.0,0.0,0.0,139986.0,667940.0,1054655.5555555555,114350.00204356314,-203213.49795643686,0.0006972005851200993,203213.49795643686,0.0
2022-11-21 11:00:00,314328.75,789073.25,4062.5,18641.58846998065,101000.0,0.0,0.0,139986.0,649087.25,1033708.0555555555,123704.08846998065,-190624.66153001937,0.0006972005851200993,190624.66153001937,0.0
2022-11-21 12:00:00,299254.25,763936.25,8055.0,20479.72035747042,101000.0,0.0,0.0,139986.0,623950.25,1005778.0555555555,129534.72035747042,-169719.52964252958,0.0006972005851200993,169719.52964252958,0.0
2022-11-21 13:00:00,298483.0,754958.75,10515.0,26595.754265033414,101000.0,0.0,0.0,139986.0,614972.75,995803.0555555555,138110.7542650334,-160372.2457349666,0.0006972005851200993,160372.2457349666,0.0
2022-11-21 14:00:00,316794.75,750470.0,3997.5,29223.40130981245,101000.0,0.0,0.0,139986.0,610484.0,990815.5555555555,134220.90130981244,-182573.84869018756,0.0006972005851200993,182573.84869018756,0.0
